gid,nearest_station,nearest_station_distance,parking_score
다사644494,광나루,550.5077767227588,0.7487693870176281
다사636506,아차산,293.291299862323,0.8094591428948892
다사636520,중곡,385.703635930666,1.0334413716253523
다사641501,아차산,457.99036201795553,0.46736503805176177
다사621485,건대입구,584.7571735573906,1.3785018392038442
다사617492,건대입구,247.87806557976978,0.6997287312115533
다사630489,구의,383.93608373470704,1.3881267486269575
다사630517,중곡,289.8120895353398,1.084885670489309
다사653499,광나루,497.38152249211515,0.07979966860861004
다사635490,구의,412.79711916630015,2.6072246436525486
다사631510,군자,303.08131829763767,0.9601238491346443
다사631512,군자,417.674860373506,1.07061433325779
다사636483,구의,466.1034879727423,1.4107268233849186
다사632489,구의,269.12977302621204,1.883169717480563
다사629481,구의,670.6981701086463,2.1607107816678917
다사633496,아차산,829.4120427320935,0.9526861469664673
